ingredient,AIC,Artusi,total_usage,artusi_freq,aic_freq,freq_diff
stuffed chop,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
stuffed beef braciole from recipe #537,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
strong brewed coffee,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
string,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
strigoli leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
black summer truffle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
black olive and caper,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
blackberry,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
stracchino,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
store-bought pasta strip,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
stone-ground polenta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
stockfish tail,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bleak (alborelle),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"bogue, anchovy, or sardine",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boiled bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boiled beef,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
suckling kid goat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
suckling pig,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sweet orange,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sun-dried tomato in oil,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sweet green pepper,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sweet grape,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sweet gorgonzola,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sweet dried pepper,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sweet apple,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sweet and sour gherkin,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sweet and hot paprika,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
black cherry,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
black gaeta olife,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
summer savory,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
suckling veal,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
black kale,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sultana,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sugared water,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
black kale leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
black mussel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sugar or honey,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
suet,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
suckling veal loin,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
chicken gizzards and liver,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
thornback ray (arzilla),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
biade,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef (or pork),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tuscan kale,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
untreated orange peel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
untreated orange,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef for stew,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
unripe walnut,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
unripe grape,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
unpeeled almond,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
unlaid hen egg yolk,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef or capon broth,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
udder,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef or pork pulp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef for sauce,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
beef or pork ragù,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef or veal cutlet,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
turkey wing,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
turkey meat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef or veal sirloin,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
turkey breast slice,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
turkey breast fillet,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef or veal slice,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef or veal tail,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
valtellina cheese,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef fillet steak,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
beef or veal tongue,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
veal cheek,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"veal head parts (snout, ears, lips, and cheeks)",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
veal foot,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
veal fillet or topside,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
veal fillet,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
veal eye of round,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
veal ear,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef bouillon cube,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
veal cover cut,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
veal chop,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
veal cartilage mix,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef fillet medallion,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
veal broth,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef braciuola,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
beef chop,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
beef chuck,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
vanillin or other flavoring,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef chuck ('cappello da prete'),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef eye of round or pork ham,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
vanilla rosolio,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
vanilla or lemon zest,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
turbot,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tuna or ventresca in oil,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
besciamella,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tomato preserve,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tortarello,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef sinew,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
torpedo ray,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef thigh,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tongue and prosciutto trimming,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
tombarello,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef tripe (centopelli),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef trotter,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
"beef, lamb, and pork mix",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"beef, prime cut",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
torzelle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beet,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
"toma del maccagno, bettelmatt, or fontina cheese",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
toasted hazelnut paste,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
toasted hazelnut grit,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beignet paste from recipe no. 631,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
bellunese salami,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bergamot,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
toasted almond and walnut,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bergamot pulp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tortellini,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tracchiolelle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef or veal topside,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
truffle peeling,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
tuna bottarga,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tuna belly,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
beef rib,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef rib steak,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tubettoni rigati,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tubetti rigati,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tub gurnard,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
truffle slice,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
truffle shaving,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
truffle cream,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tracchiolelle (pork rib),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef round,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
trout roe,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef shoulder,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tripe sauce,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
tripe (foiolo),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
beef silverside,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
treviso radicchio,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
trapanese busiati pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
traggera (sprinkles),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
puntarelle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chicken pulp,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
chicken head,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lark,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
fat goose,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean pork or veal cutlet,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fatty sausage,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fava bean and shelled pea,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean meat slice,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean meat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean lardo,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean lard,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean lamb belly,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean boneless veal,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lean boneless meat,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lean boiled or roasted beef or veal,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lean beef pulp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean beef or pork pulp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fedelini,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean adult beef,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
leaf spinach,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
leaf broccoli,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lavarello,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fermented black grape must,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lattaruli mushroom,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean pork pulp (or sausage),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fat for frying,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
fat and meat scrap,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
leftover cooked meat,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lemon juice or vinegar,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
eye of round beef,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
"lemon balm, calamint or mint leaf",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lemon balm,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
eye of round or shoulder clod,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
leg of goat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
leftover polenta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
leftover pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
leftover meat,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
fallow deer loin,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lean turkey breast,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
farfalline pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"lean, aged boneless beef",0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lean wild boar pulp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean ventresca,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
farro,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lean veal or beef cutlet,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lean veal or beef,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lean veal cutlet,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
fat,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
fernet,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"large, starchy potato",0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
pullet liver,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
large zucchini,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
fine polenta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
langoustine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
langhe wine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lampredotto,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fine-grain yellow polenta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fine-grained semolina,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lamon borlotti bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lambrusco wine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lamb's spleen,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lamb's small intestine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lamb's pluck (coratella),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lamb's lung,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lamb's liver,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
finely ground veal,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lamb tripe,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lamb testicle,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
lamb stew meat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fioroni fig,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lamb pulp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
firm bread crumb,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lamb or kid intestine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lard or strutto,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lardari,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
larded wild boar pulp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large female eel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large spianate bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large snail,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large slice of rustic bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large scampi,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large savoy cabbage leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large sardine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
field spinach or cultivated spinach,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large lemon,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
filling,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
large endive leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lardelli and lard,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large eel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large cuttlefish,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
large black truffle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lardoon or cured meat,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
filoncini bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lardo with rind,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lardo or prosciutto fat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fine bread,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
fine pea,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lemon or orange,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
escarole (endive),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
english mustard,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
lesser calamint,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
marjoram or parsley,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried orange peel powder,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
marinelle snail,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried oregano,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
maresina leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
maraschino rosolio,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
maraschino or rum,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
marasca or morello cherry,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
dried red pinto bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mantovana pumpkin,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried rosemary,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried saluggia bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
malvasia wine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
maltagliati pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
maltagliati or tagliolini pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried sweet pepper,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried white bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried white fava bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
malga cheese and ricotta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried wild fennel flower,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried zibibbo grape,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried orange peel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried mint,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried legume,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mazzaferrata artichoke,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
meat or vegetable broth,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dried 'a mmurecene' bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
meat gelatin,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
meat filling,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
dried basil,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
meat dripping,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
